,id,name,name_cluster_coffee,name_cluster_contains_coffee,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,lowest_price_missing,highest_price,highest_price_missing,first_appeared_fixed,last_appeared_fixed
2872,296681,Demi-Tasse (Cup_,espresso,1,1,1,1955,1955,0.2,False,0.2,False,1955,1955
2873,296744,ALMOND COFFEE TWIST,coffee drink,1,1,1,1955,1955,0.2,False,0.2,False,1955,1955
2874,296978,"Dinner Special, Soup du Jour, Charcoal Broiled Salisbury Steak, Barbecue Sauce, Whipped Potatoes, New Green Peas, Ice Cream with Fudge Dauce, Coffee, Tea, Milk",coffee with food,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2875,297046,"Iced Coffee, Heavy Whipped Cream",iced coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2876,297055,"LOW CALORIE LUNCHEON: BROILED ATLANTIC HALIBUT STEAK, Lime-Parsley Butter - Banana & Grapefruit Jello, Cherry Dressing - Sherbet - Skim Milk or Black Coffee",coffee with food,1,1,1,1955,1955,1.45,False,1.45,False,1955,1955
2877,297324,C&L Coffee Cake,coffee cake,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2878,297501,Mocha Chiffon Pie,mocha pie,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2879,297555,Extra Coffee,coffee,1,1,1,1955,1955,0.1,False,0.1,False,1955,1955
2880,298036,Le Cafe decafeine Calmettes,coffee (decaf),1,1,1,1953,1953,0.0,False,0.0,False,1953,1953
2881,298213,Eis-Kaffee mit Sahne,coffee,1,2,2,1955,1955,0.0,False,0.0,False,1955,1955
2882,298393,"Club Dinner - Choice of: Fresh Fruit Cup, Tomato Juice, Chicken Liver or Soup, SAUTE FRESH CHICKEN LIVERS, Sliced Mushrooms, Rolls and Butter, Pot of Coffee, Tea or Milk",coffee with food,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2883,298415,Creme Cafe au Caramel,coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2884,298624,Oyster Stew Served with Crisp Crackers and Coffee or Tea,coffee,1,1,1,1955,1955,1.35,False,1.35,False,1955,1955
2885,298659,C & L COFFEE CAKE,coffee cake,1,2,2,1955,1955,0.25,False,0.25,False,1955,1955
2886,299254,Cafe Marc,coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2887,299255,Cafe Cognac,coffee liqueur,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2888,299256,Cafe au lait simple,cafe au lait,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2889,299257,Cafe complet,coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2890,299282,"Sunday Dinner - Appetizer, Soup, Entree, Dessert and Coffee, Tea or Milk",coffee with food,1,1,1,1955,1955,1.6,False,1.6,False,1955,1955
2891,299604,Locke-Ober's Coffee Ice Cream,coffee ice cream,1,1,1,1955,1955,0.4,False,0.4,False,1955,1955
2892,299608,"LORENZO'S Special For Today - CHICKEN A LA KING ON TOAST With Potato and Vegetable, Coffee",coffee with food,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2893,300027,Kannchen da Capo - Coffeinfrei,coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2894,300434,Coffee Ice Cream Soda,coffee ice cream,1,2,2,1933,1955,0.2,False,0.3,False,1933,1955
2895,300492,"Assorted Ice Creams (Vanilla, Chocolate, Coffee, Peach)",coffee ice cream,1,1,1,1955,1955,0.35,False,0.35,False,1955,1955
2896,300651,"Fruit juice, toast and butter, preserves, coffee, tea, milk",coffee with food,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2897,300652,"Hot cakes, country sausage or bacon, coffee, tea, milk",coffee with food,1,1,1,1955,1955,1.0,False,1.0,False,1955,1955
2898,300653,"Corned beef hash, poached egg, toast and butter, coffee, tea, milk",coffee with food,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2899,300655,"Fruit juice, cereal and cream, ham or bacon, fresh country eggs, toast and butter, preserves, coffee, tea, milk",coffee with food,1,1,1,1955,1955,1.5,False,1.5,False,1955,1955
2900,300809,1 Tasse Kaffee (Filter),coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2901,300810,1 Tasse Kaffee Hag (Filter),coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2902,300849,Chase Instant Coffee,coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2903,300850,Sanborn Instant Coffee,coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2904,301202,Coffee Marshmallow Sundae,coffee sundae,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2905,301209,"Iced Coffe, Schrafft's Coffe Ice Cream",coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2906,301211,"Schrafft's Special Blend Coffee, cup",coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2907,301265,Kaffee-Igel,coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2908,301673,"London Broil on Toast, Mushroom Sauce, String Beans, Potato Gratinee, Coffee, Tea or Milk",coffee with food,1,1,1,1955,1955,1.8,False,1.8,False,1955,1955
2909,301736,Cafe Glacee,coffee glacé,1,1,2,1940,0,0.4,False,0.4,False,1940,1940
2910,301907,"Ices: Vanilla, Chocolate, Coffee,",coffee ice cream,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2911,301911,"Ices: Vanilla, Chocolate, Coffee, Strawberry, Lemon, Pineapple",coffee ice cream,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2912,302241,Mocha Chip Ice Cream,mocha ice cream,1,1,1,1955,1955,0.15,False,0.15,False,1955,1955
2913,302471,Coffee - Extra,coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2914,302535,Kosaken-Kaffee,coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2915,302673,Ristretto in tazza Madrilene,ristretto,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2916,303224,Ristretto di manzo in tazza,ristretto,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2917,303317,Eclair Mocha,mocha eclair,1,2,2,1955,1955,0.0,False,0.0,False,1955,1955
2918,303470,Mocha Ice Cream a la Francaise,mocha ice cream,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2919,303523,"Boneless Sirloin Strip Steak, Western Beef, French Fried Potatoes, Tossed Salad, Choice of Dressing, Bread, Butter, Coffee",coffee with food,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2920,303524,"U.S. Prime T-Bone Steak, Western Beef, French Fried Potatoes, Tossed Salad, Choice of Dressing, Bread, Butter, Coffee",coffee with food,1,1,1,1955,1955,2.75,False,2.75,False,1955,1955
2921,303711,"Mocha Pudding, Chocolate Sauce",mocha pudding,1,3,3,1945,1945,0.15,False,0.3,False,1945,1945
2922,303712,"TODAY'S CASSEROLE Baked Navy Beans Boston Style with Braised Poultry Wings, Bread or Rolls, Coffee Tea",coffee with food,1,1,1,1945,1945,1.0,False,1.0,False,1945,1945
2923,303727,Postum or Kaffee Hag,postum (coffee substitute),1,6,6,1938,1946,0.25,False,0.35,False,1938,1946
2924,303739,Mocha Pastry,mocha pastry,1,8,8,1944,1945,0.25,False,0.25,False,1944,1945
2925,303933,"Pot of Coffee with Cream, Tea, Milk, Buttermilk or Postum",coffee with food,1,3,3,1945,1945,0.0,False,0.0,False,1945,1945
2926,303949,"CHEF'S SPECIAL - CUP of BROTH or FISH or CLAM CHOWDER or PLUMS, (PLANKED STYLE) BROILED EASTERN SALMON STEAK, TEA or COFFEE",coffee with food,1,1,1,1945,1945,0.0,False,0.0,False,1945,1945
2927,304147,Barney's Special Blend Coffee,coffee,1,1,1,1955,1955,0.35,False,0.35,False,1955,1955
2928,304160,Kaffee Hag (10 min.),coffee,1,2,2,1938,1945,0.2,False,0.2,False,1938,1945
2929,304278,Pousse Cafe - Cordials Floated in Rainbow Style,coffee drink,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2930,304363,"Supper Suggestions served with juice, soup or salad and coffee",coffee with food,1,1,1,1955,1955,1.35,False,1.35,False,1955,1955
2931,304527,Cafe Nescafe Decafeine,coffee (decaf),1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2932,304574,Sanka Coffee (per pot),coffee,1,1,1,1945,1945,0.0,False,0.0,False,1945,1945
2933,304713,"Salad Bowl French Bowl Salad with Julienne of Beets, Egg, and Taylor Ham Bread or Rolls Coffee Tea",coffee with food,1,1,1,1945,1945,0.95,False,0.95,False,1945,1945
2934,304750,"French Coffee - American Coffee - Sanka Coffee, Nescafe without caffein, China Tea, Ceylon Tea - Orange Pekoe, Camomile Tea, Mint, Linden Tea, Vervain",coffee,1,1,1,1955,1955,0.0,False,0.0,False,1955,1955
2935,304763,"Today's Casserole, Poultry Livers Saute with Noodles, Bread or Rolls Coffee Tea",coffee with food,1,1,1,1945,1945,0.65,False,0.65,False,1945,1945
2936,305049,"Chicken Ravioli, Bread and Butter, Coffee, Tea or Milk",coffee with food,1,1,1,1945,1945,0.6,False,0.6,False,1945,1945
2937,305051,"Chilled Kippered Shad, with Saltines, Coffee, Tea or Milk",coffee,1,1,1,1945,1945,0.65,False,0.65,False,1945,1945
2938,305052,"Lettuce and Tomato Sandwich on Toast, Coffee, Tea or Milk",coffee with food,1,1,1,1945,1945,0.5,False,0.5,False,1945,1945
2939,305106,Coffee Hag or Sanka (10 min),coffee,1,1,1,1945,1945,0.2,False,0.2,False,1945,1945
2940,305275,Our Special Blend Coffee with Cream,coffee,1,1,1,1944,1944,0.0,False,0.0,False,1944,1944
2941,305324,Le Cafe des Antilles,coffee,1,1,1,1945,1945,0.0,False,0.0,False,1945,1945
2942,305332,Liqueur Rums and Coffee,coffee cocktail,1,1,1,1944,1944,0.0,False,0.0,False,1944,1944
2943,305337,Altman's Coffee,coffee,1,1,1,1944,1944,0.0,False,0.0,False,1944,1944
2944,305340,Liqueurs and Coffee,coffee cocktail,1,1,1,1944,1944,0.0,False,0.0,False,1944,1944
2945,305350,Spanish Brandies and Coffee,coffee cocktail,1,1,1,1944,1944,0.0,False,0.0,False,1944,1944
2946,305652,Pousse Cafe Cordial,coffee,1,8,8,1939,1947,0.5,False,1.0,False,1939,1947
2947,305831,Coffee - Pot for One; Cup,coffee (pot),1,1,1,1944,1944,0.15,False,0.25,False,1944,1944
2948,306015,Samka Coffee,coffee,1,1,1,1944,1944,0.35,False,0.35,False,1944,1944
2949,306206,"Soup, Dessert and Tea or Coffee (Hot or Cold), served with all above chinese or american dishes, vegetables, potatoes, bread and butter with american dishes, rice with chinese dishes",coffee with food,1,1,1,1944,1944,0.0,False,0.0,False,1944,1944
2950,306245,"Iced Coffee, extra",iced coffee,1,2,2,1944,1944,0.25,False,0.25,False,1944,1944
2951,306341,Special Blend Coffee (cup),coffee,1,1,1,1944,1944,0.1,False,0.1,False,1944,1944
2952,306461,Merito Mountain Express,espresso,1,1,1,1944,1944,0.0,False,0.0,False,1944,1944
2953,306744,Coffee (Black),coffee,1,2,2,1943,1944,0.05,False,0.05,False,1943,1944
2954,306752,"Number One: Fresh Chopped SIRLOIN STEAK with Mushrooms, Vegetables, French Fried Potatoes, Mixed Salad, Choice of Dessert and Coffee",coffee with food,1,1,1,1944,1944,0.0,False,0.0,False,1944,1944
2955,306756,"Number Two: LIVER SAUTE a la SWISS with Rice en Casserole, Mixed Salad, Choice of Dessert and Coffee",coffee with food,1,1,1,1944,1944,0.8,False,0.8,False,1944,1944
2956,306759,"Number Three: HOT TURKEY SANDWICH, Gravy, French Fried Potatoes, Mixed Salad, Choice of Dessert and Coffee",coffee with food,1,1,1,1944,1944,0.85,False,0.85,False,1944,1944
2957,306764,"Number Four: SPANISH OMELETTE, Vegetable, French Fried Potatoes, Mixed Salad, Choice of Dessert and Coffee",coffee with food,1,1,1,1944,1944,0.0,False,0.0,False,1944,1944
2958,306837,"Whole roast spring chicken, stuffing, gravy, potatoes, choice of appetizer, clam broth or chowder, choice of dessert, and coffee, per person",coffee with food,1,1,1,1944,1944,1.75,False,1.75,False,1944,1944
2959,306877,Danish coffee twist,coffee pastry,1,1,1,1944,1944,0.15,False,0.15,False,1944,1944
2960,306882,"CHEF'S SPECIAL: ROAST PORK with Gravy, Sauerkraut, Mashed Potatoes, Mixed Salad, Choice of Dessert and Coffee",coffee with food,1,1,1,1944,1944,0.0,False,0.0,False,1944,1944
2961,307052,Tall Glass of Iced Coffee,iced coffee,1,3,3,1943,1944,0.15,False,0.15,False,1943,1944
2962,307053,"Coffee, Tea, Milk or Buttermilk",coffee with food,1,1,1,1944,1944,0.1,False,0.1,False,1944,1944
2963,307333,Cold Dutch Plate with Bottle of Beer or Cup of Coffee,coffee,1,1,1,1945,1945,0.65,False,0.65,False,1945,1945
2964,307337,"Pot of Coffee, Cream",coffee (pot),1,2,2,1939,1944,0.1,False,0.15,False,1939,1944
2965,307401,Pousse Cafe (Rainbow) Cordial,coffee drink,1,1,1,1944,1944,1.0,False,1.0,False,1944,1944
2966,307613,"THE CHALLENGER DINNER: AVAILABLE FRESH FISH OR POT ROAST OF BEEF, POTATOES, VEGETABLES, BREAD AND BUTTER, PUDDING, COFFEE, TEA, MILK",coffee with food,1,1,1,1945,1945,0.75,False,0.75,False,1945,1945
2967,307720,Coffee Buns (3),coffee with food,1,1,1,1944,1944,0.15,False,0.15,False,1944,1944
2968,307779,Mocha Cream Roll,mocha pastry,1,1,1,1944,1944,0.0,False,0.0,False,1944,1944
2969,307859,"Coffee, Postum, Milk, Buttermilk or Tea",coffee with food,1,1,1,1944,1944,0.1,False,0.1,False,1944,1944
2970,308238,French Roast Coffee,coffee,1,1,1,1945,1945,0.0,False,0.0,False,1945,1945
2971,308242,Garrettson's Coffee,coffee,1,1,1,1945,1945,0.0,False,0.0,False,1945,1945
2972,308275,"Vendome, Inc. Fortissimo Coffee",coffee,1,1,1,1945,1945,0.0,False,0.0,False,1945,1945
2973,308291,Bellows Dinner Coffee,coffee,1,1,1,1945,1945,0.0,False,0.0,False,1945,1945
2974,308294,Garrettson's Coffee served with Benedictine,coffee,1,1,1,1945,1945,0.0,False,0.0,False,1945,1945
2975,308309,Maison Glass French Roast Coffee,coffee,1,1,1,1945,1945,0.0,False,0.0,False,1945,1945
2976,308333,"Coffee, Chocolate, Postum, Pot",postum (coffee substitute),1,2,2,1943,1945,0.2,False,0.2,False,1943,1945
2977,308381,"Parker House Coffee, Pot",coffee (pot),1,5,5,1945,1946,0.2,False,0.2,False,1945,1946
2978,308510,Frozen Mocha Pie,mocha pie,1,4,4,1945,1946,0.4,False,0.4,False,1945,1946
2979,308608,Pot of Parker House Special Coffee,coffee (pot),1,2,2,1945,1949,0.2,False,0.3,False,1945,1949
2980,308884,Cafe Diable (With Dinner),coffee drink,1,3,3,1940,1945,0.5,False,0.75,False,1940,1945
2981,308908,Mocha Graham Pie,mocha pie,1,1,1,1944,1944,0.25,False,0.25,False,1944,1944
2982,309179,Kummel served with black coffee,coffee,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
2983,309206,"Flavor-Cup Coffee, in French Roast",coffee,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
2984,309235,Iced Coffee (per pot),iced coffee (pot),1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
2985,309266,"Tea, Coffee or Milk, extra",coffee,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
2986,309333,"Kaffee Hag, per pot",coffee (pot),1,2,2,1939,1946,0.2,False,0.2,False,1939,1946
2987,309341,"Two eggs, scrambled in cream, toast and coffee",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
2988,309449,"Ice Coffee, extra",iced coffee,1,1,1,1945,1945,0.1,False,0.1,False,1945,1945
2989,309549,Coffee Ice Cream with Cakes,coffee cake,1,2,2,1947,1947,0.3,False,0.3,False,1947,1947
2990,309579,Sliced Beef Tenderloin Cafe Martin,coffee with food,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
2991,309598,Mount Royal Coffee with Cream,coffee,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
2992,309768,Sanka Instant Coffee,coffee,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
2993,309832,"FRESH LOBSTER AND HALIBUT a la Newburgh with Sherry, CHOICE OF (2) VEGETABLES, CHOICE OF DESSERT AND COFFEE, TEA OR MILK",coffee with food,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
2994,309834,"ROAST STUFFED BREAST OF SPRING LAMB, CHOICE OF (2) VEGETABLES, CHOICE OF DESSERT AND COFFEE, TEA OR MILK",coffee with food,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
2995,309836,"SPAGHETTI AND MEAT BALLS, Tomato Sauce, Grated Cheese, CHOICE OF (2) VEGETABLES, CHOICE OF DESSERT AND COFFEE, TEA OR MILK",coffee with food,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
2996,309840,"HONEY GLAZED BAKED VIRGINIA HAM, Wine Sauce, CHOICE OF (2) VEGETABLES, CHOICE OF DESSERT AND COFFEE, TEA OR MILK",coffee with food,1,1,1,1947,1947,1.2,False,1.2,False,1947,1947
2997,309877,"Cup of Coffee, Tea or Milk",coffee,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
2998,309903,"""Bird and Bottle Vintage Crop"" Coffee",coffee,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
2999,309904,Flavor Cup Coffee,coffee,1,2,2,1947,1947,0.0,False,0.0,False,1947,1947
3000,309908,"""Vintage Crop"" Coffee",coffee,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
3001,309909,Demi-Tasse Wafers,espresso wafers,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
3002,309916,Tuxedo After-Dinner Coffee,coffee with food,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
3003,309978,"LUNCHEON SPECIAL: Soup or Tomato or Grapefruit Juice; Baked Meat Loaf, Fresh Mushroom Sauce; Parsley Boiled Potato; Mashed Turnip; Chocolate Pudding or Ice Cream; Coffee, Tea, Milk",coffee with food,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
3004,310130,"SEELBACH CONTINENTAL: Choice of Juice, Choice of Brioche, Croissant or Danish Pastry, Choice of Breakfast Bread, Muffin or Toast, Choice of Coffee, tea, Hot-Chocolate, Milk or Decaffeinated Coffee",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
3005,310152,Tourte Mocha,mocha torte,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
3006,310193,"ROAST VERMONT TURKEY - Cranberry Sauce, Turkey Gravy, Dressing, Vegetables in Season, Salad, Rolls and Butter, Coffee or Tea, Choice of Sherbet or Ice Cream",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3007,310196,Cold Coffee Pudding with Rum Sauce,coffee pudding,1,1,1,1947,1947,0.4,False,0.4,False,1947,1947
3008,310200,"BROILED RED SNAPPER - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3009,310202,"CALF'S LIVER WITH ONIONS OR BACON, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Choice of Sherbet or Ice Cream",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3010,310204,"SALISBURY STEAK SMOTHERED ONIONS - Fruit Cup, Soup,Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Choice of Sherbet",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3011,310206,"2 CHARCOAL BROILED DOUBLE THICK LAMB CHOPS - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3012,310208,"CHICKEN A LA KING EN CASSEROLE - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3013,310209,"ROAST SIRLOIN OF BEEF - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,4.0,False,4.0,False,1946,1946
3014,310213,"EXTRA CUT PRIME RIB OF BEEF - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3015,310219,"FILET OF GULF STREAM POMPANO - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,4.0,False,4.0,False,1946,1946
3016,310220,"BROILED SWEET BREADS ON TOAST WITH MUSHROOM SAUCE - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3017,310221,"HUNGARIAN GOULASH EN CASSEROLE - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,3.5,False,3.5,False,1946,1946
3018,310222,"SWISS STEAK - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,3.5,False,3.5,False,1946,1946
3019,310224,"COMPLETE CHINESE DINNERS - Egg Roll, Chinese Vegetable Soup, Fried Shrimp, Fresh Port, Egg Foo Young and Chicken Chow Mein, Dessert, Coffee or Tea",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3020,310225,"CHICKEN AND FRIED RICE - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,3.5,False,3.5,False,1946,1946
3021,310226,"CHICKEN EGG FOO YOUNG - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,3.5,False,3.5,False,1946,1946
3022,310227,"GREEN PEPPER STEAK - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3023,310228,"CHICKEN CHOW MEIN - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,3.5,False,3.5,False,1946,1946
3024,310229,"CHICKEN CHOP SUEY - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,3.5,False,3.5,False,1946,1946
3025,310233,"SHRIMP AND FRIED RICE - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3026,310235,"SHRIMP EGG FOO YOUNG - Appetizer, Soup, Vegetables in Season, Chef's Salad, Rolls and Butter, Coffee or Tea, Dessert",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3027,310262,Kaffee Hag or Sanka (10 min.),coffee,1,2,2,1940,1947,0.2,False,0.2,False,1940,1947
3028,310274,"Mocha Pudding, Fudge Sauce",mocha pudding,1,1,1,1947,1947,0.2,False,0.2,False,1947,1947
3029,310312,"Curry of ShrimpsBombay, with boiled rice, bread or rolls, coffee, tea",coffee with food,1,1,1,1947,1947,0.85,False,0.85,False,1947,1947
3030,310622,Palace Hotel Special Coffee,coffee,1,2,2,1947,1947,0.45,False,0.45,False,1947,1947
3031,310761,"coffee, pot; cup",coffee,1,1,1,1946,1946,0.15,False,0.25,False,1946,1946
3032,310905,Mocha Pudding with Fudge Sauce,mocha pudding,1,6,6,1947,1947,0.25,False,0.35,False,1947,1947
3033,310912,Cafe Diable (Brandy),coffee drink,1,1,1,1947,1947,1.5,False,1.5,False,1947,1947
3034,310942,Our Own Special Coffee,coffee,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
3035,311123,MOUNTAIN EXPRESS COCKTAIL,espresso cocktail,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3036,311187,Demi-tasse (pot),espresso (pot),1,1,1,1946,1946,0.15,False,0.15,False,1946,1946
3037,311375,Coupe Cafe Marron,coffee,1,2,2,1946,1946,0.0,False,0.0,False,1946,1946
3038,311393,"TODAY'S CASSEROLE - Sliced Eggs a la King with Corn Fritter, Bread or Rolls, Coffee, Tea",coffee with food,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
3039,311611,Coffee Sundae,coffee sundae,1,3,3,1939,1948,0.25,False,0.3,False,1939,1948
3040,311743,Coff,coffee,1,1,1,1947,1947,0.0,False,0.0,False,1947,1947
3041,311808,"Special Dinner, Baked Seasonal Fish, Mission Style, Head Lettuce, Mayonnaise, Garden Vegetable, Potatoes, Assorted Bread and Butter, Coffee, Tea, Cocoa, Milk",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3042,311926,Coffee (cup); (pot),coffee,1,2,2,1946,1946,0.15,False,0.25,False,1946,1946
3043,311928,Decaffeinated Coffee (cup); (pot),coffee (decaf),1,2,2,1946,1946,0.0,False,0.0,False,1946,1946
3044,312004,Pig'n Whistle Coffee Cake (Heated if Desired),coffee cake,1,2,2,1946,1948,0.15,False,0.2,False,1946,1948
3045,312043,"Tea, Postum, Chocolate, Sanka Coffee: Pot for One",coffee,1,1,1,1946,1946,0.25,False,0.25,False,1946,1946
3046,312044,Coffee-Pot for One; Cup,coffee (pot),1,1,1,1946,1946,0.15,False,0.25,False,1946,1946
3047,312091,Coffee pot for one,coffee (pot),1,4,4,1918,1946,0.1,False,0.25,False,1918,1946
3048,312253,"Omelette with Fresh Stewed Tomatoes; Sherry Tea, Coffee or Milk",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3049,312254,"Poached Egg, Creamed Mushrooms en Croustade; Sherry Tea, Coffee or Milk",coffee with food,1,1,1,1946,1946,1.25,False,1.25,False,1946,1946
3050,312255,"Broiled striped bass, maitre d'hotel; Sherry Tea, Coffee or Milk",coffee,1,1,1,1946,1946,1.25,False,1.25,False,1946,1946
3051,312256,"Fresh Vegetable Lunch au Gratin; Sherry Tea, Coffee or Milk",coffee with food,1,1,1,1946,1946,1.25,False,1.25,False,1946,1946
3052,312257,"Breaded Veal Cutlet, Milanaise; Sherry Tea, Coffee or Milk",coffee with food,1,1,1,1946,1946,1.25,False,1.25,False,1946,1946
3053,312258,"Minced Chicken Curry, Hindoustan; Sherry Tea, Coffee or Milk",coffee with food,1,1,1,1946,1946,1.35,False,1.35,False,1946,1946
3054,312259,"Broiled Sausages, Gastronome; Sherry Tea, Coffee or Milk",coffee with food,1,1,1,1946,1946,1.35,False,1.35,False,1946,1946
3055,312260,"Hungarian Beef Goulash with Noodles; Sherry Tea, Coffee or Milk",coffee with food,1,1,1,1946,1946,0.0,False,0.0,False,1946,1946
3056,312261,"Stuffed Tomato with Chicken Salad; Sherry Tea, Coffee or Milk",coffee with food,1,1,1,1946,1946,1.35,False,1.35,False,1946,1946
3057,312262,"Smelts Saute, Meuniere; Sherry Tea, Coffee or Milk",coffee,1,1,1,1946,1946,1.35,False,1.35,False,1946,1946
3058,312359,Southern Coffee (Cup); (Pot),coffee (pot),1,1,1,1946,1946,0.15,False,0.25,False,1946,1946
3059,312373,DECAFFINATED COFFEE (POT),coffee (decaf),1,1,1,1946,1946,0.25,False,0.25,False,1946,1946
